condition_id,event_slug,game_start_utc,cutoff_utc,away_token,kickoff_price,minutes_before,day_before_price,points,home_token_kickoff_price
0x685300ffbd4b643773dfc605e80ed7e6dcd2caa8e3bebff5c9abc6dc27f6b08d,cfb-aubrn-vand-2025-11-08,2025-11-08T21:00:00Z,2025-11-08T21:00:00Z,71559843474889125001987334905892085375819983832866067074753178189480669550530,0.315,0.9,0.325,1440,
0x5a18b3af626e6a7873ceb27f2360a3ace324ffb82a755fbe5fdcaaf97e4590ab,cfb-gast-coast-2025-11-08,2025-11-08T21:00:00Z,2025-11-08T21:00:00Z,98448232748420747420608233224029334249622126101405720517894281105199854160569,0.28,0.9,0.275,1440,
0x88b2243953cb173956eb982981d982eb796cbaf7efa83625599a1d9a2865e000,cfb-kenest-nmxst-2025-11-08,2025-11-08T21:00:00Z,2025-11-08T21:00:00Z,44819597121401852290627708413776022019004638416828695194411881308540878965761,0.765,0.9,0.745,1440,0.235
0x76ab31ddb7a7a515eff35f5d2428e4e88f286aaaf5ff150325ad5b0b78f4f357,cfb-stan-ncar-2025-11-08,2025-11-08T21:30:00Z,2025-11-08T21:30:00Z,40437075713423146224771841495937116453990725515056898541047490664929875940274,0.265,0.9,0.275,1440,
0x1e64b6bbc8e7ec46db72f29caa899ba7beae553d0ccf14b936ac74c326b3d61b,cfb-wash-wisc-2025-11-08,2025-11-08T21:30:00Z,2025-11-08T21:30:00Z,94764847276365906560739423632445612674867862988368009125181075642257762266194,0.795,0.9,0.78,1440,
0x69968f6c545afe581c4474f4986681a122d986ccde53874c94c0de2846a0804b,cfb-txst-loulaf-2025-11-08,2025-11-08T22:00:00Z,2025-11-08T22:00:00Z,58782268610494854613686357464756193474730417578256543349478088088273599566068,0.625,0.9,0.585,1440,
0x1ee490ec8273bd15b9c3b50eb14dce5e5a7b90087a5038a80dfe00ff611a3237,cfb-airf-sjst-2025-11-08,2025-11-08T23:00:00Z,2025-11-08T23:00:00Z,52399552100937336195374725317898462473742668163963141491525995905386083420274,0.335,0.9,0.345,1440,
0x7d20aa03c9d5d29611d2232e78f9f68a6003ef8168ffcae2470bb85e33d344b9,cfb-cah-lou-2025-11-08,2025-11-09T00:00:00Z,2025-11-09T00:00:00Z,17650196808378881495329985265991197168339095312837960374928097627803660564091,0.11,0.9,0.105,1440,
0x7b45e5e3e4818038b00cf1f409aa47ef7ddb47662a794e34547374a1e5451819,cfb-flst-clmsn-2025-11-08,2025-11-09T00:00:00Z,2025-11-09T00:00:00Z,6928440486623136717642997642855375460445172117541856274034552381209469672235,0.485,0.9,0.47,1440,
0xe28bffa5c24fee13ceb933dceac2560f8cca04bab836e258736c7cc2041f2a6d,cfb-wake-vir-2025-11-08,2025-11-09T00:00:00Z,2025-11-09T00:00:00Z,112135959819236222981029723194822728959391871638339222105614234896038401158617,0.295,0.9,0.315,1440,
0x7f45b689c6b306e12fd71ffe1f9d5b5d83a8822531f98351dcdbca9097e826db,cfb-fl-uk-2025-11-08,2025-11-09T00:30:00Z,2025-11-09T00:30:00Z,51502763946670415117972947952639878560339113164518262581654710181368479209493,0.66,0.9,0.6,1440,
0x17881dff1bf0161ddf3f69411ca6c02d6452a5483261a51ad012c7417c9a7ae7,cfb-lsu-ala-2025-11-08,2025-11-09T00:30:00Z,2025-11-09T00:30:00Z,39314830341446912535659532652691627953045672798164299331924054477285208763605,0.22,0.9,0.225,1440,0.78
0x39e1a6a0eaad4b9dc238fee00375b62a308e47488d337697cece456fa7399dcf,cfb-navy-nd-2025-11-08,2025-11-09T00:30:00Z,2025-11-09T00:30:00Z,85750459349728252823743785789182162562512216476987938733245969959192503100017,0.0235,0.9,0.041,1440,
0xb5d91ace7ecb4a1eefb53285cf8a01d0d4e9f9c3e3b07b4aa8ace70d1e5d47ba,cfb-nevada-utahst-2025-11-08,2025-11-09T00:30:00Z,2025-11-09T00:30:00Z,31934076125775864601018476761106414900180682098204312134518134917065981026326,0.235,0.9,0.245,1440,
0xbab295156ff40ebf4039e2579619bf76eec8125aed4b2e83559c4114bc0582e6,cfb-nebr-ucla-2025-11-08,2025-11-09T02:00:00Z,2025-11-09T02:00:00Z,103628585480727426706787583002844987447037865247664895275537680041837772182906,0.475,0.9,0.515,1440,
0x13ca0b430af395f01c3c5595fb573bc4abca5c18edd97c9103f34129642a6bae,cfb-unlv-colst-2025-11-08,2025-11-09T02:30:00Z,2025-11-09T02:30:00Z,113737647913594547508362442686340593822080098583256836391903872171314734696129,0.665,0.9,0.63,1440,
0xbb2df697a112bd178ce19032f382f43aaa827ca38444c3b5d002af71bce9ab05,cfb-smho-oregst-2025-11-08,2025-11-09T03:00:00Z,2025-11-09T03:00:00Z,14941805942102713839305885281994021132751037372030098492381165175158550377083,0.075,0.9,0.095,1440,
0x2c608fd7cd6f8e7a91b6aaf3cecad4116b2e64c49281b86c2bb05679f68e92fa,cfb-sdst-hawaii-2025-11-08,2025-11-09T04:00:00Z,2025-11-09T04:00:00Z,13687480739647582589339389000875745089331470352813821342500352142308133623066,0.695,0.9,0.695,1440,
0x56348e19c5c507f80cd46336db6278b85dc75d6511f10ca2d8a85abe356a5b3b,nfl-atl-ind-2025-11-09,2025-11-09T14:30:00Z,2025-11-09T14:30:00Z,30837165323133099645423582515045596656193218165860593286000517809346766341684,0.285,0.9,0.275,1440,
0x71232d3f845304bf6ecc7561f91087557b459029f270a81224be5bb465efecd3,nfl-bal-min-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,80574898229396616025171212713863819191685941170898792272462229618039419663106,0.675,0.9,0.66,1440,
0xa5fd5cc8be03c69e838c826fe318429f79dab68be1c368236f34397ea330822a,nfl-buf-mia-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,5281664714662552554784229907628307736097721364941102951436794410498697584740,0.775,0.9,0.82,1440,
0xa93c32946452fe866431e24afc033814ecf381db22e41a130666388d5026ded2,nfl-cle-nyj-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,18697282296200126336163936883083037016614571962568691396290569631499897928338,0.525,0.9,0.545,1440,
0xf1afc8d6d150bb942af398a2e615ddfadf83517234e32ba67adc47feda90d803,nfl-jax-hou-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,111988170415833137223993164914752115023405351105653801105892274022608251350523,0.475,0.9,0.485,1440,
0x6e863c5e698e33778fcb3ea9b59a91b9421432a682d895f20e9478aee97818ce,nfl-ne-tb-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,83444682001043977222472893980512170254411619225758220152087299935733482696305,0.425,0.9,0.435,1440,
0x5daf50568fe856ab892be624de6c38b371fa50c49c9d96163e698d197b95f2ac,nfl-no-car-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,64392573975877383126637601606253359234083621852383879161728554866413426077008,0.325,0.9,0.31,1440,
0xa2feccb3b04ee9c6eb24a909471c527f7ab5773b010676a1a41b214d64e6be04,nfl-nyg-chi-2025-11-09,2025-11-09T18:00:00Z,2025-11-09T18:00:00Z,62870889898562768347111320733563205389399892780044900717202376638454326571328,0.335,0.9,0.33,1440,
0x1c7a4b51e4b97122dd86e78d6b1d36fee5b60afead5b1cbd7223c1d60adc7a12,nfl-ari-sea-2025-11-09,2025-11-09T21:05:00Z,2025-11-09T21:05:00Z,34350932443209167862324272242075265488490756040597856417658021660254002477827,0.245,0.9,0.255,1440,
0x4cfa84050fb82289dacb391f804dd20ec9dbec8b72ac1fd8759679759b2683b0,nfl-det-was-2025-11-09,2025-11-09T21:25:00Z,2025-11-09T21:25:00Z,113229921631902659890984694908643214056105499940067909211093656733726413480082,0.775,0.9,0.785,1440,
0x7a7865fa7da880d2b08c07be3a6903c16fe8366e367b57c2a8406fe501be89ec,nfl-la-sf-2025-11-09,2025-11-09T21:25:00Z,2025-11-09T21:25:00Z,16774184966274762343827451711617077209514680800342742618690910259992520125722,0.705,0.9,0.695,1440,
0x9b2f0aab735a59c6dd0d11d419f755f9ab1f011800dd65ddf22548475390e7b8,nfl-pit-lac-2025-11-09,2025-11-10T01:20:00Z,2025-11-10T01:20:00Z,82075995163179866588098092815488590581800306694009737628392024567771230122653,0.355,0.9,0.425,1440,
0x23e6e6f8a327a41bad1282fdc34e846f52e73e390d44b004ac92a329766e2848,nfl-phi-gb-2025-11-10,2025-11-11T01:15:00Z,2025-11-11T01:15:00Z,96862890109178096455851493719167165851624465904666998636429401260108897381878,0.495,0.9,0.485,1440,
0x328a3a60f900117191ce2c7642a4e13c078cc79eb7ff79c29b7e6ee873b2f5a0,cfb-kentst-akron-2025-11-11,2025-11-12T00:30:00Z,2025-11-12T00:30:00Z,2526822079651454624535784089214727628060786444315270204458499337168426947293,0.295,0.9,0.35,1440,
0x5907554a7142584ce4e6c6113b1c17a60fe56607dbf203d5d6334f2bed55ec80,cfb-ohio-wmich-2025-11-11,2025-11-12T01:00:00Z,2025-11-12T01:00:00Z,60577097076938557199716840459874470438674051356905581681778522155830101947398,0.495,0.9,0.505,1440,
0x7849d8f545da990d5aecb91d0d44ab7c772772c659a101292a907b7ee68c11b9,cfb-buf-cmich-2025-11-12,2025-11-13T00:00:00Z,2025-11-13T00:00:00Z,90984476475184025034086633010925204693852116503475036366055588907863981719798,0.445,0.9,0.475,1440,
0x36a601abdf106450f7f03a6db0456938f08ab0dcfd41e2eb153786ae71d14092,cfb-nill-umass-2025-11-12,2025-11-13T00:00:00Z,2025-11-13T00:00:00Z,112012838324752298170233347224041145107439071625761926548286500642991975824450,0.785,0.9,0.785,1440,
0x568ea3fa9a8ddfd810c4751faf5f0b169b8601a9e4536dedfb4479f7729a6a43,cfb-toledo-miaoh-2025-11-12,2025-11-13T00:00:00Z,2025-11-13T00:00:00Z,41089071854173743538616706788944889495926391688805216030962076054590700513334,0.655,0.9,0.635,1440,
0x23f8ddd2aa26d3d5df141200bd9379dea48682c0c113d76533b29a7c134bb4cb,cfb-troy-old-2025-11-13,2025-11-14T00:30:00Z,2025-11-14T00:30:00Z,12319345747872313856306152781296432432417009451593355627534667611229271500682,0.235,0.9,0.215,1440,
0x40085cf91807e22a4a6bf725b6d0e4c3cc90bd588703e73bf4e486733a046400,nfl-nyj-ne-2025-11-13,2025-11-14T01:15:00Z,2025-11-14T01:15:00Z,31805165493235506470713179998208127363916219073686660966161028190262361597287,0.135,0.9,0.145,1440,
0x472af24d3628d8203e277af805620da5f593365c9ffcdff1d0b9bd453dd7f351,cfb-clmsn-lou-2025-11-14,2025-11-15T00:30:00Z,2025-11-15T00:30:00Z,53235701242829446093321746289309236734682640034247873610017917199415245778667,0.455,0.9,0.455,1440,
0x62727e21199372f6f812a414aabdf705013fec1b74749f84e6dd64755941937c,cfb-minnst-ore-2025-11-14,2025-11-15T02:00:00Z,2025-11-15T02:00:00Z,53252500237280734131582304975128716321817549913652581444206073083546821565201,0.045,0.7,0.055,1440,
0x0daaeddd7771d63034680967a89ea1ddbf29e644e0177acae0ec99f3b39b35a6,cfb-airf-uconn-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,45923981525980687625945586495943742656618072467696789427235674694380518400341,0.265,0.9,0.275,1440,
0xba14696e017c01ecc53a49d1011e6a5fe6410e387c3282357660f939a25d7e90,cfb-arz-cin-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,71173872786751409335253689632558773138871615190433102633824035255873076888896,0.345,0.9,0.345,1440,
0x5afc272a5c2b9d6c9cc3806ead3881a53acab988903a2cbdc66f40c0793a61db,cfb-emich-ballst-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,6625411200717497874947043240259970116038231818436123626554367533764522102617,0.565,0.8,0.555,1440,
0x5bcb742f288b21ccf2c82da6765fdf99bd505b2d00455a29dec5b9bc5387ce2e,cfb-kanst-okst-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,50912514832476618978423008781205514127330072178999085271388447681966103179309,0.915,0.9,0.915,1440,
0xa7d0b371cc1c4c6e13f38d6c0f1b36563f877e95fb1f27d7003b428df84684f5,cfb-mich-nw-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,14004896259214043767159999293801097764275003892614518778661424749657428573130,0.805,0.9,0.79,1440,
0x7ac2ed68cf70a7fa32dd6d9912dfee90cb7cc22aa8fbed92dc5ec278b641ce49,cfb-nd-pitt-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,27714769216440648268176095448760305081094378991019566922518374101401518351589,0.805,0.9,0.805,1440,
0x6c8908bab512d1af0925e4c19ac675f4c835ab2eabc2d091ef7ffadd126fc62c,cfb-sc-txam-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,51949223488306938253841499604713754996687100426608956708820807695784347849766,0.105,0.9,0.095,1440,
0xf626735a5abaae5551063c01a316677a729471ac7f35fc169ce0ee8ed0d25335,cfb-sfl-navy-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,85160139837386855717606185149482828274227903974242623323711478348929964899043,0.755,0.9,0.765,1440,
0x30487872863114f0b88675984b5d8082c5f125a5b913b8a5ecd9582d8a14625c,cfb-utsa-charlt-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,77779433665912553495793867527956264596510206118086804380350622053473742435590,0.885,0.9,0.88,1440,
0x1e9b6a14d19857d5b3a12b27f262ec5864016c410a4e939325106e94cb1fd7fd,cfb-wisc-ind-2025-11-15,2025-11-15T17:00:00Z,2025-11-15T17:00:00Z,60830958738217337169683432974705610507910846896878573818955540296134726869644,0.0195,0.9,0.042,1440,
0x89897818dffa520ecc0cab08fa4a32d0805c3ecfded2c39145187c590e11c2d2,cfb-ark-lsu-2025-11-15,2025-11-15T17:45:00Z,2025-11-15T17:45:00Z,19112606229422447690108127121798384912085204440806586989618790081464524438529,0.355,0.9,0.355,1440,
0x18e6256e103dfd176d96335763c9f70917d3255629c09c8a40cf180beb7f2686,cfb-oregst-tulsa-2025-11-15,2025-11-15T18:00:00Z,2025-11-15T18:00:00Z,91876353252725065606277076894331648704003958377467618282390806030478281169954,0.505,0.9,0.535,1440,
0xf6b592db4525f113c1052817586af7d8f66d6182fc616973ab7fa424e4264d54,cfb-wvir-arzst-2025-11-15,2025-11-15T18:00:00Z,2025-11-15T18:00:00Z,104863710598435231039664408964878314555560031896566180287519877654987336226201,0.215,0.9,0.205,1440,
0x45e49962a38510b07ea8e8cf7d4814dc053fa58f7c35846700b9bd8dc9d31d9a,cfb-tentch-uk-2025-11-15,2025-11-15T18:30:00Z,2025-11-15T18:30:00Z,97562374395845955529717690051971275875075447584111724201504062234240439630090,0.065,0.9,0.09,1440,
0x418617f0783a35170880814987c66e87ec329f4a200a2cccad2ff2212c801f7d,cfb-marsh-gast-2025-11-15,2025-11-15T19:00:00Z,2025-11-15T19:00:00Z,60938713226831168340384773306201583525586008730285097691346625373906830312891,0.745,0.9,0.725,1440,
0x74ae6a1dc4e5415f8fca922b8836c66542536ad92e1ed1f4511fbae9034d136a,cfb-ntx-uab-2025-11-15,2025-11-15T19:00:00Z,2025-11-15T19:00:00Z,48019251206943490882871992969955993937223001135680499623994231368403627953127,0.88,0.9,0.885,1440,
0x5ed341f529392368507b5b5e4af4ad47eeb9be31e304762d8b1e949da99150d2,cfb-colst-nmx-2025-11-15,2025-11-15T20:00:00Z,2025-11-15T20:00:00Z,38951431185503656190593640564480817669764073594033006487802804032718096733143,0.145,0.8,0.155,1440,
0xb6b11981462c6c155fc4d799bbcacde334bae07e70e2da0e29f39e1c123aa773,cfb-utep-msrst-2025-11-15,2025-11-15T20:00:00Z,2025-11-15T20:00:00Z,9222190246156139121002737261857314065418766113940009536143215471820642116204,0.315,0.9,0.345,1440,
0x9caa6972422907524a938e02cd38ab1470da317c34f0d591e004245308719062,cfb-applst-jmad-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,106951273391163867475828447405735016825550792974544579633577087863210833701138,0.075,0.9,0.085,1440,
0xed9fc9f855e57e79a7b37597dc75a7149d6e923e8977bcfae5a7674ba9bf49bd,cfb-gtech-boscol-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,17884867829252015465217418854559382056379392692242294915575597820198912846401,0.875,0.9,0.865,1440,0.125
0xef81ee514454c50f5ca8a8f2c83fecce374e5ac79c58ccd3bedaf811c694bf14,cfb-iowa-usc-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,105722168705091281885112920137823418400088017034023583800463931023356703289902,0.315,0.9,0.315,1440,
0xd1ac5df062393884c3b609397701b1c8ed16d0845effaeff9128100138dd0df2,cfb-mary-ill-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,97399420721285930723843493149235093773417081308157893010282388772347434262504,0.135,0.9,0.155,1440,
0xcef99543cb240fc0957f8ddfb9726f056b5e0f497019c74f3e4dda58880b8e8d,cfb-mtnst-wkent-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,8643568230809987862856288091568288697429813039961903110863253296765218828820,0.175,0.9,0.175,1440,
0x546d8216a286578ff88ae9552043f6ab1c8426c6bb50a88f286de8ba0b00388b,cfb-ncst-mia-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,80163997767159244783089637647111158341824951130518481506827241457813790908624,0.145,0.9,0.165,1440,
0xab6bae7ad851e57cae299081d460721fe7f7923f1c6ac33a396e707e10cfd57f,cfb-okl-ala-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,63725289198715636482159314493003919389872919313716498639993743395214028374070,0.32,0.9,0.325,1440,
0xb68c2eb0f8810dd22e3633ea2aea7ab616b6b370ad6d4aff065adb90be6e304b,cfb-pennst-mst-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,79321714659608036551037061238583416557444891660158180529743208407315196408797,0.715,0.9,0.715,1440,
0xbba45f82a91df7e0a8f8d811cd697edd0898dae767e861d604ed4aba6004b5eb,cfb-sala-lamon-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,2164373267671881111543504213714694030727888838273140358124121850171682339203,0.625,0.9,0.635,1440,
0x58b382b0b0e08befa070fdf545eb66f64bbd37c7cbb701c4a28a5c495cfddab3,cfb-sjst-nevada-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,4479524197268613663681336836675403658437015826545607772991029701823701841515,0.755,0.9,0.755,1440,
0x61128a17dcc76c7afa1fb58daccc3f456a4a9e9c5aeb359b140160a9ddc56746,cfb-txst-soumis-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,12502520854540172115841697234430430832879691227208438610016613580542855718173,0.395,0.9,0.415,1440,
0x6eb35470a3bfc6d66d8b3f9dc5614bc1b931c6501e3ce014e3493d5c99b1bcaa,cfb-ucf-txtech-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,115027667838470157160655057539498673791179852837766252490829230744365495421720,0.055,0.9,0.07,1440,
0xd6411dbf13f09e5da67bf4469728e9d68059ecc3841528347325222a1e68e982,cfb-vir-duke-2025-11-15,2025-11-15T20:30:00Z,2025-11-15T20:30:00Z,72864294788134514093110230645073988498643865337431726356943016879684590244568,0.345,0.9,0.355,1440,
0x3038afbc6c1383acac0549984a31eec887a7e3435380ef9aea66ba3249c74d8b,cfb-flatl-tulane-2025-11-15,2025-11-15T21:00:00Z,2025-11-15T21:00:00Z,7512418609094840502550405138156125011612473412703263771783962971120252517282,0.125,0.9,0.13,1440,
0x6f40076225fc8a27daa560298e8496aeec674f1bd6fbc8e98defefd65787bffb,cfb-mphs-ecar-2025-11-15,2025-11-15T21:00:00Z,2025-11-15T21:00:00Z,52344100028494699444492290826043556702681217665250710098463891091264320764411,0.425,0.9,0.415,1440,
0x956cfb1f416f3079ad57f6f1748c9780bee84a849820108c7b772663efe331a7,cfb-nmxst-tenn-2025-11-15,2025-11-15T21:15:00Z,2025-11-15T21:15:00Z,28885765263040471522679678961742730624100900675578544505255522321024340202839,0.0095,0.8,0.0055,1440,
0x8227f4b14e4c8a0cac550e3c8acbe350b2c33a25fdb7d62037105be7089d3351,cfb-ncar-wake-2025-11-15,2025-11-15T21:30:00Z,2025-11-15T21:30:00Z,114192049800657914160996741341260032459527192845959962603355354852040298292742,0.395,0.9,0.34,1440,
0xa8e2f581225501730cfbc8faabe1b50753ea90de49cd9937e6c2243bc54eb8e0,cfb-librty-flint-2025-11-15,2025-11-15T22:00:00Z,2025-11-15T22:00:00Z,75026656061122992995576185448295295604274828267741892493600029941969981477469,0.545,0.7,0.545,1440,
0x6c957c1974da0f0ef81af0a17b93103da157507bd36fe9fb1c1de4587c06a678,cfb-coast-gas-2025-11-15,2025-11-15T23:00:00Z,2025-11-15T23:00:00Z,7079536698269630327244765773605119622781090725975621953662196456679478646963,0.395,0.9,0.405,1440,
0x7df99e6c3a7d622a8895ecc061f6427640613b54ba8e46854412b0440e424978,cfb-del-smho-2025-11-15,2025-11-16T00:00:00Z,2025-11-16T00:00:00Z,55769110692735172856866038278074365556091531648409885531301524119893792868078,0.795,0.9,0.78,1440,
0xf2e6b4f9a332368ad3da13e16d950df9b08479d02c337e6281f1e19dece22055,cfb-fl-miss-2025-11-15,2025-11-16T00:00:00Z,2025-11-16T00:00:00Z,114828809827903037193839039321118745204675345262688877567022773759892120380812,0.195,0.8,0.19,1440,0.805
0x75ef29e9e86689c93c7c4c8bf2d7bf60efc4749a76b66feb846aab0e1767a5ed,cfb-pur-wash-2025-11-15,2025-11-16T00:00:00Z,2025-11-16T00:00:00Z,107048864088768392513202937123873509257243191421883938485851624195941361640067,0.145,0.9,0.135,1440,
0x7771596ef4783e2347db728c3fe97a7d8f187449196a98aa6175e63fc74a5e80,cfb-utah-bayl-2025-11-15,2025-11-16T00:00:00Z,2025-11-16T00:00:00Z,24156393742405798450329050069060744652903089154518823494096991702906676571983,0.765,0.9,0.735,1440,0.235
0x3f771ac6c670f333e5f669df7068a7bc7bd8e2b99e83171ca0af4e471fb0ce3f,cfb-utahst-unlv-2025-11-15,2025-11-16T00:00:00Z,2025-11-16T00:00:00Z,94766357412364179921047631296766701409238948062547548654828626441605606387004,0.345,0.9,0.32,1440,
0xee719995d96c993942c12ef373de646ae811ed9b62990cd4ee5939a98dff8b32,cfb-tx-ga-2025-11-15,2025-11-16T00:30:00Z,2025-11-16T00:30:00Z,61664104072266432861946217054766788037891296137092790461076482493269692105988,0.395,0.9,0.325,1440,0.605
0xe0db847f07dd2f6267a9e7ffbde316b6c6626b148205fed4ea0d3052b75f0c44,cfb-ucla-ohiost-2025-11-15,2025-11-16T00:30:00Z,2025-11-16T00:30:00Z,39632290152622126011243903324247469783943110791274832799458372446285728756743,0.013,0.9,0.024,1440,0.987
0x886a321fe050290b3ade6aac7d40baaa08bf45cd5b99613b7c34abf4777289b6,cfb-vtech-flst-2025-11-15,2025-11-16T00:30:00Z,2025-11-16T00:30:00Z,88084013519146991818991553927642452285659463105808875631541131921425522035150,0.165,0.9,0.185,1440,
0x8fa60bf6aef9f4811d430a4592b35830f3fd5cfd449848896835ef9d7a68bbe5,cfb-mspst-missr-2025-11-15,2025-11-16T00:45:00Z,2025-11-16T00:45:00Z,43293258033153046571082642354443881106798074834499717322251757950203310602169,0.29,0.9,0.305,1440,
0x5daab417b450784c581ae1ebb63eb5441cec0c65ec637084fcf428c4451604de,cfb-kenest-jaxst-2025-11-15,2025-11-16T01:00:00Z,2025-11-16T01:00:00Z,83174146318221731563435665142117746994934103171757654586182201869815403730016,0.605,0.8,0.59,1440,
0x9969d68a1a36697fb6e640f77cfca218607b59d1f7c93a030acbfc788bb45f93,cfb-loutch-washst-2025-11-15,2025-11-16T03:00:00Z,2025-11-16T03:00:00Z,71600358089895604909212965685602004558136816540681681753360932176607328947483,0.235,0.9,0.265,1440,
0xe629a51aa12d0ce202d802e36cfffe28bfcd58e2be6f9b3e371b9dda121261f3,cfb-tcu-byu-2025-11-15,2025-11-16T03:15:00Z,2025-11-16T03:15:00Z,108522407904249628200287534856534480616120248302998826422036094338012480383731,0.41,0.9,0.41,1440,
0x4f2e96b067ca3950bc1ab9b5dcff1abc952e75173cf678705708bfea1de03a4d,cfb-boise-sdst-2025-11-15,2025-11-16T03:30:00Z,2025-11-16T03:30:00Z,85554149632160734038717259905887670751350495267927595030897213176890554347215,0.465,0.9,0.465,1440,
0x01d69fde1aa990be1f3af751c5b90ab14cc3fc4e6895d48c6dce852dcc525c19,cfb-wyom-frest-2025-11-15,2025-11-16T03:30:00Z,2025-11-16T03:30:00Z,52474591822193114721099893561644281259638226389202986610027100303215903591967,0.39,0.9,0.405,1440,
0x2782940243313a63441048fad0f4e03a10357a6ce580696e94089ae65e0fa5ec,nfl-was-mia-2025-11-16,2025-11-16T14:30:00Z,2025-11-16T14:30:00Z,79616770605343744366878573207605548786757875219866130855943415571155385616847,0.445,0.9,0.425,1440,
0xdbc1d30bf0a5c14034423e2244805d815abec953989ed1be10f512c68c1514be,nfl-car-atl-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,22528409334282609908458133828376988274628638848080566597476253206210736687945,0.325,0.9,0.355,1440,
0xb68436b387dd1c8206dea4cc8c4e9ccf5867b2c1816a73f4ffdee3ad0281f1c2,nfl-chi-min-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,98955396496589531494475481349799781353778903550749286213987812513868419716007,0.405,0.9,0.415,1440,
0xeb209ab26945337f7025190361b0dff0d52ee3c715b153fc226053ef4499c090,nfl-cin-pit-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,103524787687733904423768738832345758859882103916534620077531106113335169899624,0.295,0.9,0.31,1440,0.705
0xd6aa2b6c119726990e3fbb3280f8f48cbc92de17c71d93e9eb86019596b6ec2f,nfl-gb-nyg-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,37363436884881346959741752739715914342199430606149014949365926422093132942420,0.765,0.9,0.755,1440,
0x69526953f4c55bd0ccf4624b573440a0c10f958a831d6460439d346a06220d61,nfl-hou-ten-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,107253584433158455454195069392679269272261404006675763789787962169007119873079,0.695,0.8,0.705,1440,
0x363759df1577076ee1b9c17c90c578bc4fbe62af1723a79e0d2a3af0f145a6b8,nfl-lac-jax-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,110558176679098307635437163558503895655290798157221945757197278611990796590594,0.565,0.9,0.595,1440,
0x3547f3c3a0a399892de7d6cf83d64a3de3a0a90dcc469438f2dad6aee4e346a7,nfl-tb-buf-2025-11-16,2025-11-16T18:00:00Z,2025-11-16T18:00:00Z,90768726556011274550544737789358094884397747923201944177360546822045455588520,0.275,0.9,0.295,1440,
0x67ffe6f3e5e0c33f7572db00e445fe6b953830287bbabcf7462174351237b8b5,nfl-sea-la-2025-11-16,2025-11-16T21:05:00Z,2025-11-16T21:05:00Z,28373402030955530754710156480389960759512993773015420649484943697594847206185,0.375,0.9,0.385,1440,
0xe1cf3458c0fab5246dbe7fa4b90a660db64e44907193ab102b7a53c2d87864ba,nfl-sf-ari-2025-11-16,2025-11-16T21:05:00Z,2025-11-16T21:05:00Z,107355572499670831952739832728655462151164428398105894304462046416551369150661,0.635,0.9,0.615,1440,
0x470ebb02b8768c834e8303a9ad95029efb9f500e55ab4689e44bdceb81860568,nfl-bal-cle-2025-11-16,2025-11-16T21:25:00Z,2025-11-16T21:25:00Z,40981393086603385888060591058616371164070056167194866028051539830867146988494,0.79,0.9,0.795,1440,
